Deal Type,Announce Date,Amendment Date,Completion/Termination Date,Target Name,Target Ticker,Acquirer Name,Acquirer Ticker,Announced Total Value (mil.),Announced Equity Value (mil.),Payment Type,TV/EBITDA,Deal Status,Acquirer Termination Fee,Cash Terms,Nature of Bid,Stock Terms
M&A,5/31/2012, ,11/19/2012,New England Bancshares Inc,NEBS US,United Financial Bancorp Inc/Old,0977894D US,90.06,90.06,Stock, ,Completed, ,N/A,Friendly,.9575 Aqr sh./Tgt sh.
M&A,3/25/2019, ,10/1/2019,County Bank Corp,CBNC US,ChoiceOne Financial Services Inc,COFS US,89.71,89.71,Stock, ,Completed, ,N/A,Friendly,2.0632 Aqr sh./Tgt sh.
M&A,2/21/2017, ,6/2/2017,FBR & Co,FBRC US,B Riley Financial Inc,RILY US,89.47,89.47,Stock, ,Completed, ,N/A,Friendly,.6710 Aqr sh./Tgt sh.
M&A,6/15/2006, ,3/13/2007,FCB Bancorp,FCBA US,First California Financial Group Inc,1518080D US,88.04,88.04,Stock, ,Completed, ,N/A,Friendly,1.7904 Aqr sh./Tgt sh.
M&A,6/30/2008, ,12/31/2009,First Chicago Bancorp,LDFI US,White River Capital Inc,1973297D US,87.82,N/A,Stock, ,Terminated, ,N/A,,6.1400 Mln Sh
M&A,7/15/2021, ,12/22/2021,Sciplay Corp,SCPL US,Light & Wonder Inc,LNW US,86.45,86.45,Stock,2.77,Withdrawn, ,N/A,Friendly,.2500 Aqr sh./Tgt sh.
M&A,3/8/2018, ,7/2/2018,Premier Commercial Bancorp,PRCB US,Heritage Financial Corp/WA,HFWA US,86.45,86.45,Stock, ,Completed, ,N/A,Friendly,.4863 Aqr sh./Tgt sh.
M&A,8/20/2020, ,11/13/2020,Seacoast Commerce Banc Holdings,SCBH US,Enterprise Financial Services Corp,EFSC US,86.29,86.29,Stock, ,Completed,84,N/A,Friendly,.5061 Aqr sh./Tgt sh.
M&A,6/7/2018, ,10/15/2018,Northern States Financial Corp,NSFC US,First Midwest Bancorp Inc/IL,FMBI US,84.64,84.64,Stock, ,Completed, ,N/A,Friendly,.0363 Aqr sh./Tgt sh.
M&A,4/25/2018, ,8/17/2018,Northwest Bancorporation Inc/WA,NBCT US,First Interstate BancSystem Inc,FIBK US,84.46,84.46,Stock, ,Completed, ,N/A,Friendly,.5160 Aqr sh./Tgt sh.
M&A,12/27/2010, ,4/14/2011,NGAS Resources Inc,NGAS US,Blue Ridge Mountain Resources Inc,BRMR US,84.1,24.05,Stock,14.2,Completed, ,N/A,Friendly,.0846 Aqr sh./Tgt sh.
M&A,6/27/2024, ,11/1/2024,Griid Infrastructure Inc,GRDI US,Cleanspark Inc,CLSK US,84.07,84.07,Stock, ,Completed,1.5,N/A,Friendly,.0696 Aqr sh./Tgt sh.
M&A,7/27/2017,1/16/2018,1/16/2018,Puget Sound Bancorp Inc,PUGB US,Heritage Financial Corp/WA,HFWA US,83.57,83.57,Stock, ,Completed, ,N/A,Friendly,1.1688 Aqr sh./Tgt sh.
M&A,1/26/2012, ,8/2/2012,VIST Financial Corp,1368189D US,Tompkins Financial Corp,TMP US,83.12,83.12,Stock, ,Completed, ,N/A,Friendly,.3127 Aqr sh./Tgt sh.
M&A,1/8/2010, ,5/3/2010,OAK Financial Corp,OKFC US,TCF Financial Corp,TCF US,82.92,82.92,Stock, ,Completed, ,N/A,Friendly,1.3060 Aqr sh./Tgt sh.
M&A,12/22/2014, ,4/1/2015,Uroplasty Inc,UPI US,Cogentix Medical Inc,1860560D US,81.43,90.97,Stock, ,Completed,1.5,N/A,Friendly,.7266 Aqr sh./Tgt sh.
M&A,9/13/2010, ,3/7/2011,Tara Gold Resources Inc,TRGD US,Firma Holdings Corp,FRMA US,80.13,80.13,Stock, ,Terminated, ,N/A,Friendly,.5000 Aqr sh./Tgt sh.
M&A,5/7/2013, ,12/16/2014,BBX Capital Corp /Old,1523873D US,Bluegreen Vacations Holding Co,BVH US,79.85,79.85,Stock, ,Terminated, ,N/A,Friendly,5.3900 Aqr sh./Tgt sh.
M&A,12/10/2019, ,4/30/2020,MNB Corp,MNBC US,Fidelity D&D Bancorp Inc,FDBC US,79.37,79.37,Stock, ,Completed, ,N/A,Friendly,1.0390 Aqr sh./Tgt sh.
M&A,7/17/2008, ,10/13/2008,Catalyst Semiconductor Inc,8218892Q US,ON Semiconductor Corp,ON US,78.94,108.57,Stock,15.99,Completed, ,N/A,Friendly,.7060 Aqr sh./Tgt sh.
M&A,1/25/2012,9/17/2012,9/17/2012,Indiana Community Bancorp,INCB US,Old National Bancorp/IN,ONB US,78.56,78.56,Stock, ,Completed, ,N/A,Friendly,1.9455 Aqr sh./Tgt sh.
M&A,10/6/2010, ,1/3/2011,Monroe Bancorp,MROE US,Old National Bancorp/IN,ONB US,77.82,77.82,Stock, ,Completed, ,N/A,Friendly,1.2160 Aqr sh./Tgt sh.
M&A,1/16/2018, ,8/2/2018,First Priority Financial Corp,FPBK US,Mid Penn Bancorp Inc,MPB US,77.2,77.2,Stock, ,Completed, ,N/A,Friendly,.3481 Aqr sh./Tgt sh.
M&A,6/14/2013, ,2/18/2014,BCSB Bancorp Inc,BCSB US,FNB Corp/PA,FNB US,76.8,76.8,Stock, ,Completed, ,N/A,Friendly,2.0800 Aqr sh./Tgt sh.
M&A,7/27/2006, ,2/2/2007,Pocahontas Bancorp Inc,PFSL US,IBERIABANK Corp,IBKC US,76.58,76.58,Stock, ,Completed, ,N/A,Friendly,.2781 Aqr sh./Tgt sh.
M&A,12/14/2009, ,4/16/2010,Highbury Financial Inc,HBRF US,Affiliated Managers Group Inc,AMG US,75.84,75.84,Stock,15.54,Completed, ,N/A,Friendly,.0760 Aqr sh./Tgt sh.
M&A,7/5/2022, ,9/19/2022,Tyme Technologies Inc,TYME US,Syros Pharmaceuticals Inc,SYRS US,74.62,74.62,Stock, ,Completed, ,N/A,Friendly,.4382 Aqr sh./Tgt sh.
M&A,3/26/2007, ,7/31/2007,Monmouth Capital Corp,MONM US,Monmouth Real Estate Investment Corp,MNR US,73.95,31.09,Stock,15.16,Completed, ,N/A,Friendly,.6550 Aqr sh./Tgt sh.
M&A,11/6/2006, ,2/6/2007,United Financial Corp,UBMT US,US Bancorp,USB US,72.66,72.66,Stock, ,Completed, ,N/A,Friendly,.6825 Aqr sh./Tgt sh.
M&A,9/11/2019, ,1/2/2020,Highlands Bankshares Inc/VA,HLND US,First Community Bankshares Inc,FCBC US,72.61,72.61,Stock, ,Completed, ,N/A,Friendly,.2703 Aqr sh./Tgt sh.
M&A,11/12/2003, ,1/13/2004,HPSC Inc,HDR US,General Electric Co,GE US,72.57,72.57,Stock,1.62,Completed, ,N/A,Friendly,.4610 Aqr sh./Tgt sh.
M&A,8/3/2009, ,12/3/2009,Patriot Capital Funding Inc,PCAP US,Prospect Capital Corp,PSEC US,72.49,72.49,Stock, ,Completed, ,N/A,Friendly,.3640 Aqr sh./Tgt sh.
M&A,2/2/2004, ,7/20/2004,Equity Oil Co,EQTY US,Whiting Petroleum Corp,WLL US,70.32,44.1,Stock,5.23,Completed, ,N/A,Friendly,.1850 Aqr sh./Tgt sh.
M&A,4/18/2023, ,11/13/2023,Muncy Bank Financial Inc,MYBF US,Muncy Columbia Financial Corp,CCFN US,70.21,70.21,Stock, ,Completed,2.6,N/A,Friendly,.9259 Aqr sh./Tgt sh.
M&A,10/26/2023, ,4/2/2024,Capstar Financial Holdings Inc,CSTR US,Old National Bancorp/IN,ONB US,69.23,341.86,Stock, ,Completed, ,N/A,Friendly,1.1550 Aqr sh./Tgt sh.
M&A,7/28/2009, ,11/25/2009,Virgin Mobile USA Inc,VM US,Sprint Communications Inc,0848680D US,69.16,N/A,Stock,3.44,Completed,,N/A,,1.2279 Aqr sh./Tgt sh.
M&A,8/1/2005, ,1/3/2006,Long Island Financial Corp,LICB US,Flagstar Financial Inc,FLG US,68.67,68.67,Stock, ,Completed, ,N/A,Friendly,2.3200 Aqr sh./Tgt sh.
M&A,7/25/2007, ,12/20/2007,Bank of Salem/OR,BSOG US,Frontier Financial Corp,FTBK US,68.53,68.53,Stock, ,Completed, ,21.0000/sh.,Friendly, 
M&A,4/22/2004, ,7/1/2004,Sorrento Networks Corp,1402357D US,DZS Inc,DZSIQ US,68.29,56.91,Stock, ,Completed, ,N/A,Friendly,.9000 Aqr sh./Tgt sh.
M&A,1/24/2013, ,8/9/2013,First National Bank of Shelby/NC,FNSE US,Bank OZK,OZK US,67.8,67.8,Stock, ,Completed, ,N/A,Friendly,USD 64.0000 Mln
M&A,9/27/2010, ,10/13/2010,Dover Motorsports Inc,DVD US,Dover Downs Gaming & Entertainment Inc,DDE US,67.74,31.35,Stock,8.7,Terminated, ,N/A,Friendly,.5010 Aqr sh./Tgt sh.
M&A,12/7/2016, ,2/16/2017,Steel Excel Inc,SXCL US,Steel Partners Holdings LP,SPLP US,67.33,67.33,Stock, ,Completed, ,N/A,Friendly,.7120 Aqr sh./Tgt sh.
M&A,3/6/2006, ,8/31/2006,Kensington Bankshares Inc,KNSN US,Superior Bancorp,SUPR US,67.2,67.2,Stock, ,Completed, ,N/A,Friendly,1.6000 Aqr sh./Tgt sh.
M&A,9/20/2004, ,1/19/2005,Obie Media Corp,OBIE US,Lamar Advertising Co,LAMR US,67.15,42.87,Stock,16.08,Completed, ,N/A,Friendly,.1665 Aqr sh./Tgt sh.
M&A,1/16/2019, ,5/13/2019,Blue Valley Ban Corp,BVBC US,Heartland Financial USA Inc,HTLF US,67.12,67.12,Stock, ,Completed, ,N/A,Friendly,.3271 Aqr sh./Tgt sh.
M&A,6/16/2023, ,9/11/2023,Surface Oncology Inc,SURF US,Coherus Biosciences Inc,CHRS US,66.9,116.72,Stock, ,Completed, ,N/A,Friendly,.1960 Aqr sh./Tgt sh.
M&A,12/19/2017, ,6/1/2018,PBB Bancorp,PBCA US,First Foundation Inc,FFWM US,66.74,66.74,Stock, ,Completed, ,N/A,Friendly,1.0500 Aqr sh./Tgt sh.
M&A,2/28/2005, ,8/4/2005,NCRIC Group Inc,NCRI US,ProAssurance Corp,PRA US,66.46,66.67,Stock, ,Completed, ,N/A,Friendly,.2500 Aqr sh./Tgt sh.
M&A,6/29/2015, ,1/4/2016,Ameriana Bancorp,ASBI US,First Merchants Corp,FRME US,66.29,66.29,Stock, ,Completed, ,N/A,Friendly,.9037 Aqr sh./Tgt sh.
M&A,6/17/2004, ,9/3/2004,QRS Corp,QRSI US,Blue Yonder Group Inc,JDAS US,66.29,98.97,Stock,3.95,Terminated, ,N/A,Friendly,.5000 Aqr sh./Tgt sh.
M&A,6/1/2004, ,12/13/2004,Aclara BioSciences Inc,ACLA US,Monogram Biosciences Inc,MGRM US,65.41,153.27,Stock, ,Completed, ,N/A,Friendly,1.7000 Aqr sh./Tgt sh.
M&A,3/22/2004, ,8/9/2004,SSP Solutions Inc,SSPX US,IdentiPHI Inc,IDPIQ US,65.38,60.38,Stock, ,Completed, ,N/A,Friendly,.6000 Aqr sh./Tgt sh.
M&A,6/27/2019, ,11/11/2019,Choice Bancorp Inc,CBKW US,Nicolet Bankshares Inc,NIC US,65.25,65.25,Stock, ,Completed, ,N/A,Friendly,.4970 Aqr sh./Tgt sh.
M&A,8/8/2012, ,12/14/2012,Savannah Bancorp Inc/The,SAVB US,SouthState Corp,SSB US,65.22,65.22,Stock, ,Completed,2.6,N/A,Friendly,.2503 Aqr sh./Tgt sh.
M&A,12/8/2003, ,3/4/2004,PlanVista Corp,8167162Q US,PM Liquidating Corp,PILLQ US,64.77,23.01,Stock,4.57,Completed, ,N/A,Friendly,.0827 Aqr sh./Tgt sh.
M&A,7/24/2019, ,11/1/2019,AltaPacific Bancorp,ABNK US,Banner Corp,BANR US,64.74,64.74,Stock, ,Completed, ,N/A,Friendly,.2712 Aqr sh./Tgt sh.
M&A,2/17/2004, ,7/9/2004,Community Bancorp of New Jersey,597954Q US,Sun Bancorp Inc/NJ,SNBC US,64.24,64.24,Stock, ,Completed, ,N/A,Friendly,.8715 Aqr sh./Tgt sh.
M&A,4/12/2017, ,7/17/2018,Anchor Bancorp Inc/WA,ANCB US,WaFd Inc,WAFD US,63.9,63.9,Stock, ,Terminated, ,N/A,Friendly,USD 63.9000 Mln
M&A,2/13/2008, ,11/2/2008,Independence Lead Mines Co,ILDS US,Hecla Mining Co,HL US,63.77,63.77,Stock, ,Completed, ,N/A,Friendly,6.9369 Mln Sh
M&A,5/20/2024, ,10/1/2024,1st Capital Bancorp,FISB US,West Coast Community Bancorp,SCZC US,63,63,Stock, ,Completed, ,N/A,Friendly,.3600 Aqr sh./Tgt sh.
M&A,7/12/2018, ,1/3/2019,Greater Hudson Bank,GHDS US,ConnectOne Bancorp Inc,CNOB US,62.9,62.9,Stock, ,Completed, ,N/A,Friendly,.2450 Aqr sh./Tgt sh.
M&A,6/17/2009, ,11/2/2009,Beverly National Corp,BNV US,Danvers Bancorp Inc,DNBK US,62.87,62.87,Stock, ,Completed, ,N/A,Friendly,1.6600 Aqr sh./Tgt sh.
M&A,6/28/2006, ,2/20/2009,Qualmax Inc,QMXI US,New World Brands Inc,NWBD US,62.3,62.3,Stock, ,Completed, ,N/A,Friendly,251.7236 Mln Sh
M&A,12/21/2022, ,3/22/2023,IsoPlexis Corp,ISO US,Bruker Cellular Analysis Inc,CELL US,62.08,65.08,Stock, ,Completed, ,N/A,Friendly,.6120 Aqr sh./Tgt sh.
M&A,5/29/2009, ,10/2/2009,CuraGen Corp,CRGN US,Celldex Therapeutics Inc,CLDX US,61.85,130.54,Stock, ,Completed, ,N/A,Friendly,.2739 Aqr sh./Tgt sh.
M&A,12/1/2005, ,4/3/2006,Atlantic Realty Trust Inc,ATLRS US,Kimco Realty Corp,KIM US,61.72,61.72,Stock, ,Completed, ,N/A,Friendly,.5680 Aqr sh./Tgt sh.
M&A,10/1/2020, ,4/1/2021,Fauquier Bankshares Inc,FBSS US,Virginia National Bankshares Corp,VABK US,61.54,61.54,Stock, ,Completed,2.5,N/A,Friendly,.6750 Aqr sh./Tgt sh.
M&A,10/18/2022, ,3/13/2023,Citizens Commerce Bancshares Inc,CCVS US,City Holding Co,CHCO US,61,61,Stock, ,Completed, ,N/A,Friendly,.1666 Aqr sh./Tgt sh.
M&A,12/23/2019, ,7/9/2020,VSB Bancorp Inc/NY,VSBN US,Northfield Bancorp Inc,NFBK US,60.9,60.9,Stock, ,Completed, ,N/A,Friendly,2.0463 Aqr sh./Tgt sh.
M&A,8/30/2010, ,2/8/2011,ADAM Inc,1084331D US,Ebix Inc,EBIXQ US,60.69,59.54,Stock,9.19,Completed,3.5,N/A,Friendly,.3122 Aqr sh./Tgt sh.
M&A,8/1/2022, ,10/17/2022,Romeo Power Inc,RMO US,Nikola Corp,NKLAQ US,60.37,100.19,Stock, ,Completed, ,N/A,Friendly,.1186 Aqr sh./Tgt sh.
M&A,1/6/2023, ,8/28/2023,iCoreConnect Inc,2301861D US,iCoreConnect Inc,ICCT US,58.6,58.6,Stock, ,Completed, ,N/A,Friendly,.0335 Aqr sh./Tgt sh.
M&A,3/28/2005, ,6/21/2005,Gexa Corp,GEXA US,NextEra Energy Inc,NEE US,58.32,58.32,Stock, ,Completed, ,N/A,Friendly,.1682 Aqr sh./Tgt sh.
M&A,11/1/2013, ,4/1/2014,CapStone Bank/Raleigh NC,CPSE US,NewBridge Bancorp,NBBC US,58.29,58.29,Stock, ,Completed,2,N/A,Friendly,2.2500 Aqr sh./Tgt sh.
M&A,3/28/2003, ,3/1/2004,PMC Capital Inc,1026388Q US,Creative Media & Community Tru,CMCT US,58.04,58.04,Stock,5.52,Completed, ,N/A,Friendly,.3700 Aqr sh./Tgt sh.
M&A,5/6/2015, ,8/6/2015,Bank of the Carolinas Corp,BCAR US,Bank OZK,OZK US,56.7,56.7,Stock, ,Completed, ,N/A,Friendly,.0031 Aqr sh./Tgt sh.
M&A,4/10/2007, ,8/7/2007,First Commerce Community Bankshares Inc,FCGA US,Security Bank Corp/GA,SBKCQ US,56.6,56.6,Stock, ,Terminated, ,N/A,Friendly, 
M&A,12/13/2021, ,2/24/2022,Nuverra Environmental Solutions Inc,NES US,Select Water Solutions Inc,WTTR US,56.34,25.05,Stock, ,Completed, ,N/A,Friendly,.2551 Aqr sh./Tgt sh.
M&A,12/15/2017, ,5/22/2018,New Resource Bancorp,NRBC US,Amalgamated Financial Corp,AMAL US,55.81,55.81,Stock, ,Completed, ,N/A,Friendly,USD 9.6700/Tgt sh.
M&A,12/2/2003,6/7/2004,6/8/2004,Hall Kinion & Associates Inc,HAKI US,Kforce Inc,KFRC US,55.11,46.96,Stock,46.71,Completed, ,N/A,Friendly,.4500 Aqr sh./Tgt sh.
M&A,10/4/2023, ,1/8/2024,SomaLogic Inc,SLGC US,Standard BioTools Inc,LAB US,55.01,590.06,Stock, ,Completed, ,N/A,Friendly,1.1100 Aqr sh./Tgt sh.
M&A,5/28/2019, ,10/21/2019,Lighthouse Bank,LGHT US,Santa Cruz County Bank,SCZC US,54.77,54.77,Stock, ,Completed, ,N/A,Friendly,.5204 Aqr sh./Tgt sh.
M&A,8/18/2022, ,1/13/2023,Farmers Bankshares Inc,FBVA US,Towne Bank/Portsmouth VA,TOWN US,54.63,54.63,Stock, ,Completed, ,N/A,Friendly,.6050 Aqr sh./Tgt sh.
M&A,4/20/2017, ,8/2/2017,HCSB Financial Corp,HCFB US,United Community Banks Inc/GA,UCB US,54.02,54.02,Stock, ,Completed, ,N/A,Friendly,.0050 Aqr sh./Tgt sh.
M&A,2/13/2006, ,8/10/2006,Xenogen Corp,0932839D US,Caliper Life Sciences Inc,CALP US,53.74,67.61,Stock, ,Completed, ,N/A,Friendly,.5792 Aqr sh./Tgt sh.
M&A,6/30/2006, ,11/13/2006,Centrue Financial Corp/Old,857964Q US,Centrue Financial Corp,CFCB US,53.71,53.71,Stock, ,Completed, ,N/A,Friendly,1.2000 Aqr sh./Tgt sh.
M&A,4/24/2009, ,10/7/2009,Managed Care Risk Services Holdings Inc,PMG US,Inter-Atlantic Financial Inc,IAN US,53.13,53.13,Stock, ,Terminated, ,N/A,Friendly,6.9000 Mln Sh
M&A,11/14/2011, ,11/15/2012,Bluegreen Vacations Corp,BXG US,Bluegreen Vacations Holding Co,BVH US,53.03,53.03,Stock,6.81,Terminated, ,N/A,Friendly,8.0000 Aqr sh./Tgt sh.
M&A,5/8/2008,9/5/2008,10/3/2008,Enliven Marketing Technologies Corp,1706161D US,Digital Generation Inc,DGIT US,52.99,55.28,Stock, ,Completed, ,N/A,Friendly,.0330 Aqr sh./Tgt sh.
M&A,2/21/2008, ,6/30/2008,SYS,SYS US,Kratos Defense & Security Solutions Inc,KTOS US,52.94,50.44,Stock,26.38,Completed, ,N/A,Friendly,1.2582 Aqr sh./Tgt sh.
M&A,9/25/2012, ,4/1/2013,ECB Bancorp Inc,ECBE US,VantageSouth Bancshares Inc,VSB US,52.88,52.88,Stock, ,Completed, ,N/A,Friendly,3.5500 Aqr sh./Tgt sh.
M&A,7/2/2019, ,1/13/2020,Frederick County Bancorp Inc,FCBI US,ACNB Corp,ACNB US,52.42,52.42,Stock, ,Completed, ,N/A,Friendly,.9900 Aqr sh./Tgt sh.
M&A,12/14/2007, ,6/2/2008,BOE Financial Services of Virginia Inc,BSXT US,Community Bankers Trust Corp,ESXB US,51.42,51.42,Stock, ,Completed, ,N/A,Friendly,5.7278 Aqr sh./Tgt sh.
M&A,11/6/2018, ,3/4/2019,FPB Financial Corp,FPBF US,First Bancshares Inc/The,FBMS US,51.39,51.39,Stock, ,Completed,3.6,N/A,Friendly,.8792 Aqr sh./Tgt sh.
M&A,5/27/2009, ,12/17/2009,Central Jersey Bancorp/Ocean Township NJ,CJBK US,OceanFirst Financial Corp,OCFC US,51.13,51.13,Stock, ,Terminated, ,N/A,Friendly,.5000 Aqr sh./Tgt sh.
M&A,1/19/2007, ,4/9/2007,Soligenix Inc,SNGX US,CTI BioPharma Corp,CTIC US,50.87,51.46,Stock, ,Terminated, ,N/A,Unsolicited,7.2500 Mln Sh
M&A,8/29/2016, ,4/7/2017,Allegheny Valley Bancorp Inc,AVLY US,Standard AVB Financial Corp,STND US,50.27,50.27,Stock, ,Completed, ,N/A,Friendly,2.0830 Aqr sh./Tgt sh.
M&A,5/15/2014,8/15/2014,8/15/2014,Digital Cinema Destinations Corp,DCIN US,Carmike Cinemas Inc,CKEC US,49.8,40.65,Stock,60.8,Completed, ,N/A,Friendly,.1765 Aqr sh./Tgt sh.
M&A,1/23/2017, ,9/15/2017,U & I Financial Corp,UNIF US,Hope Bancorp Inc,HOPE US,48.8,48.8,Stock, ,Terminated, ,N/A,Friendly, 
M&A,9/6/2007, ,6/3/2008,TransCommunity Financial Corp,TCYF US,Community Bankers Trust Corp,ESXB US,48.55,48.55,Stock, ,Completed, ,N/A,Friendly,1.4200 Aqr sh./Tgt sh.
M&A,12/28/2009, ,12/13/2010,First Chester County Corp,FCEC US,Tower Bancorp Inc,TOBC US,48.5,48.5,Stock, ,Completed, ,N/A,Friendly,.3560 Aqr sh./Tgt sh.
M&A,4/5/2021, ,5/6/2021,Bluegreen Vacations Corp,BXG US,Bluegreen Vacations Holding Co,BVH US,48.4,48.4,Stock,11.54,Completed, ,N/A,Friendly,.5100 Aqr sh./Tgt sh.
M&A,9/12/2005, ,2/1/2006,NorthStar Financial Corp/WA,NHST US,Frontier Financial Corp,FTBK US,48.2,48.2,Stock, ,Completed, ,N/A,Friendly,1.7540 Aqr sh./Tgt sh.
M&A,4/20/2017, ,10/2/2017,CBT Financial Corp,1762356D US,Riverview Financial Corp,RIVE US,47.97,47.97,Stock, ,Completed, ,N/A,Friendly,2.8600 Aqr sh./Tgt sh.
M&A,9/20/2022, ,12/1/2022,Renovacor Inc,RCOR US,Rocket Pharmaceuticals Inc,RCKT US,47.8,47.8,Stock, ,Completed, ,N/A,Friendly,.1763 Aqr sh./Tgt sh.
M&A,4/23/2015, ,8/21/2015,Focus Business Bank,FCSB US,Heritage Commerce Corp,HTBK US,47.64,47.64,Stock, ,Completed, ,N/A,Friendly,1.8235 Aqr sh./Tgt sh.
M&A,4/27/2021, ,10/1/2021,Bank of Santa Clarita,BSCA US,California BanCorp,BCAL US,47.51,47.51,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,3/11/2004, ,8/2/2004,Alcide Corp,3253434Q US,Ecolab Inc,ECL US,46.87,49.84,Stock,9,Completed, ,N/A,Friendly,.6744 Aqr sh./Tgt sh.
M&A,6/30/2009, ,7/7/2010,Pamrapo Bancorp Inc,PBCI US,BCB Bancorp Inc,BCBP US,46.03,46.03,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,8/31/2023, ,11/21/2023,Acer Therapeutics Inc,ACER US,Zevra Therapeutics Inc,ZVRA US,45.73,15.01,Stock, ,Completed, ,N/A,Friendly,.1210 Aqr sh./Tgt sh.
M&A,4/11/2017, ,1/5/2018,Community Bank of Bergen County NJ,CMTB US,SB One Bancorp,SBBX US,45,45,Stock, ,Completed, ,N/A,Friendly,.9700 Aqr sh./Tgt sh.
M&A,7/31/2017, ,11/22/2017,Bank of Napa NA,BNNP US,Bank of Marin Bancorp,BMRC US,44.43,44.43,Stock, ,Completed, ,N/A,Friendly,.3070 Aqr sh./Tgt sh.
M&A,6/21/2005, ,10/7/2005,Genaissance Pharmaceuticals Inc,GNSC US,Clinical Data Inc,CLDA US,44.2,42.95,Stock, ,Completed, ,N/A,Friendly,.0650 Aqr sh./Tgt sh.
M&A,8/26/2004, ,1/18/2005,FNB Bankshares/ME,FBSH US,First Bancorp Inc/The,FNLC US,44.11,44.11,Stock, ,Completed, ,N/A,Friendly,2.3500 Aqr sh./Tgt sh.
M&A,6/30/2004, ,1/3/2005,Allaire Community Bank,ALCY US,Central Jersey Bancorp/Ocean Township NJ,CJBK US,43.78,43.78,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,8/25/2017, ,10/3/2017,Dimension Therapeutics Inc,DMTX US,REGENXBIO Inc,RGNX US,43.72,85.43,Stock, ,Terminated, ,N/A,Friendly,USD 3.4100/Tgt sh.
M&A,9/7/2004, ,12/17/2004,Epoch Biosciences Inc,0944904D US,Nanogen Inc,NGEN US,43.35,52.3,Stock, ,Completed, ,N/A,Friendly,.4673 Aqr sh./Tgt sh.
M&A,8/23/2023, ,6/25/2024,SANUWAVE Health Inc,SNWV US,SEP Acquisition Corp,SEPA US,42.43,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,10/4/2006, ,6/25/2007,Alsius Corp/Old,ICEY US,Alus Liquidation Corp,1763635D US,42.35,42.35,Stock, ,Completed, ,N/A,Friendly,8.0000 Mln Sh
M&A,1/18/2005, ,6/20/2005,National Properties Corp,NAPE US,NNN REIT Inc,NNN US,41.97,32.67,Stock,7.91,Completed, ,N/A,Friendly,4.0000 Aqr sh./Tgt sh.
M&A,8/9/2022, ,12/12/2022,CarLotz Inc,LOTZ US,Shift Technologies Inc,SFTGQ US,41.08,89.15,Stock, ,Completed, ,N/A,Friendly,.7052 Aqr sh./Tgt sh.
M&A,11/22/2005, ,4/5/2006,Big Lake Financial Corp,BGFC US,Seacoast Banking Corp of Florida,SBCF US,41.01,41.01,Stock, ,Completed, ,N/A,Friendly,2.9543 Aqr sh./Tgt sh.
M&A,2/1/2017, ,8/2/2017,DCB Bancshares Inc,DCBB US,Old Line Bancshares Inc,OLBK US,40.7,40.7,Stock, ,Completed, ,N/A,Friendly,USD .9269/Tgt sh.
M&A,12/5/2016, ,1/23/2017,Perk Inc,1650920D CN,Rhythmone PLC,RTHM LN,40.62,40.62,Stock,12.81,Completed, ,N/A,Friendly,4.5116 Aqr sh./Tgt sh.
M&A,12/19/2022, ,3/1/2024,Unique Logistics International,UNQL US,Edify Acquisition Corp,EAC US,40.32,N/A,Stock,1.94,Terminated, ,N/A,Friendly, 
M&A,2/22/2011, ,6/1/2011,Omni Bancshares Inc,OMBA US,IBERIABANK Corp,IBKC US,40.04,40.04,Stock, ,Completed,5,N/A,Friendly,.3313 Aqr sh./Tgt sh.
M&A,8/17/2005, ,4/3/2006,Town Bank/Westfield NJ,TBWN US,Two River Community Bank,TWRV US,39.9,39.9,Stock, ,Completed, ,N/A,Friendly,1.2500 Aqr sh./Tgt sh.
M&A,4/26/2021, ,10/1/2021,Tremont Mortgage Trust,TRMT US,Seven Hills Realty Trust,SEVN US,39.88,50.77,Stock, ,Completed,2.156,N/A,Friendly,.5160 Aqr sh./Tgt sh.
M&A,9/6/2022, ,6/22/2023,Digerati Technologies Inc,DTGI US,Minority Equality Opportunities Acquisition Inc,MEOA US,39.53,N/A,Stock, ,Terminated, ,N/A,Friendly, 
M&A,6/15/2017, ,11/13/2017,Community 1st Bank,CFBN US,First Foundation Inc,FFWM US,39.32,39.32,Stock, ,Completed, ,N/A,Friendly,.4530 Aqr sh./Tgt sh.
M&A,1/27/2009, ,1/28/2009,Exact Sciences Corp,EXAS US,Sequenom Inc,SQNM US,39.3,45.37,Stock, ,Terminated, ,N/A,Hostile,.0723 Aqr sh./Tgt sh.
M&A,7/10/2012, ,5/21/2013,MDU Communications International Inc,MDTV US,Multiband Corp,1864301D US,38.62,9.56,Stock,15.98,Terminated, ,N/A,Friendly,.7590 Aqr sh./Tgt sh.
M&A,10/20/2005, ,3/6/2006,Calnet Business Bank NA,CLNB US,Commercial Capital Bancorp Inc,CCBI US,38.34,38.34,Stock, ,Completed, ,N/A,Friendly,1.0730 Aqr sh./Tgt sh.
M&A,12/9/2011, ,8/1/2012,Premier Commercial Bancorp/CA,PCBP US,CU Bancorp/Los Angeles CA,CUNB US,38.1,38.1,Stock, ,Completed,0.5,N/A,Friendly,USD 38.1000 Mln
